acq_date,hotspot,soi_anom,soi_std,sst_anom,sst_std,oni_anom,oni_std
2004-06-30,0.01565747540529306,0.38,0.3833333333333333,0.36890951276102085,0.5973741794310721,0.4485981308411215,0.673708920187793
2004-07-31,0.012678398226409865,0.44,0.4333333333333333,0.47795823665893267,0.6105032822757117,0.49299065420560745,0.6431924882629101
2004-08-31,0.15650547318830538,0.47000000000000003,0.4666666666666666,0.5104408352668213,0.555798687089716,0.5327102803738317,0.617370892018779
2004-09-30,0.2543300540390744,0.46,0.4666666666666666,0.5243619489559164,0.5382932166301968,0.5467289719626168,0.5915492957746471
2004-10-31,0.14348067063876957,0.51,0.49999999999999994,0.5174013921113688,0.5339168490153172,0.5397196261682243,0.572769953051643
2004-11-30,0.0387280033254815,0.41000000000000003,0.39999999999999997,0.505800464037123,0.5339168490153172,0.5373831775700935,0.5586854460093891
2004-12-31,0.00013856172925038105,0.39,0.3833333333333333,0.5150812064965197,0.5054704595185999,0.544392523364486,0.539906103286385
2005-01-31,0.002147706803380906,0.5800000000000001,0.5666666666666667,0.5104408352668213,0.4835886214442011,0.5327102803738317,0.52112676056338
2005-02-28,0.0004156851877511432,0.0,0.0,0.42459396751740136,0.4376367614879646,0.5186915887850467,0.5539906103286381
2005-03-31,0.0004156851877511432,0.5700000000000001,0.5666666666666667,0.4315545243619489,0.5536105032822753,0.48831775700934577,0.6220657276995301
2005-04-30,0.0015934598863793822,0.42000000000000004,0.41666666666666663,0.3990719257540603,0.6477024070021882,0.4836448598130841,0.708920187793427
2005-05-31,0.0029790771788831922,0.39,0.3833333333333333,0.41995359628770296,0.6849015317286655,0.4509345794392523,0.711267605633803
2005-06-30,0.004711098794512956,0.59,0.5833333333333333,0.4153132250580046,0.6433260393873086,0.40887850467289716,0.631455399061033
2005-07-31,0.01967576555355411,0.55,0.5499999999999999,0.38747099767981436,0.525164113785558,0.3691588785046729,0.518779342723005
2005-08-31,0.08369128446723015,0.46,0.4666666666666666,0.38283062645011595,0.4354485776805248,0.35046728971962615,0.43427230046948395
2005-09-30,0.11202715809893307,0.5800000000000001,0.5833333333333333,0.3410672853828306,0.3654266958424506,0.3574766355140187,0.40140845070422504
2005-10-31,0.018151586531799917,0.72,0.7166666666666666,0.35266821345707655,0.37855579868708933,0.31542056074766356,0.347417840375587
2005-11-30,0.002147706803380906,0.49,0.4833333333333333,0.2436194895591647,0.288840262582057,0.25,0.26995305164319205
2005-12-31,0.0020784259387557156,0.52,0.5166666666666666,0.18329466357308583,0.19037199124726456,0.18691588785046728,0.19014084507042206
2006-01-31,6.928086462519052e-05,0.79,0.7999999999999999,0.1531322505800464,0.14660831509846783,0.18457943925233644,0.187793427230047
2006-02-28,0.001039212969377858,0.54,0.5333333333333333,0.21345707656612528,0.23851203501094087,0.20327102803738317,0.25821596244131495
2006-03-31,0.0011084938340030484,0.81,0.8166666666666667,0.21577726218097446,0.35010940919037203,0.25,0.40610328638497606
2006-04-30,0.001454898157129001,0.7000000000000001,0.7,0.3039443155452436,0.5579868708971549,0.2967289719626168,0.5422535211267601
2006-05-31,0.003602604960509907,0.44,0.4333333333333333,0.35498839907192575,0.6236323851203505,0.35046728971962615,0.631455399061033
2006-06-30,0.007135929056394623,0.48,0.4833333333333333,0.38747099767981436,0.6170678336980302,0.37616822429906543,0.615023474178404
2006-07-31,0.03498683663572121,0.42000000000000004,0.41666666666666663,0.36658932714617165,0.5054704595185999,0.40654205607476634,0.5633802816901401
2006-08-31,0.24871830400443398,0.35,0.35,0.44547563805104406,0.4945295404814001,0.4532710280373832,0.530516431924883
2006-09-30,0.530137176111958,0.42000000000000004,0.41666666666666663,0.49187935034802777,0.5076586433260388,0.5093457943925234,0.539906103286385
2006-10-31,0.6010115006235278,0.31,0.29999999999999993,0.5197215777262181,0.536105032822757,0.5630841121495327,0.5821596244131451
2006-11-30,0.07392268255507829,0.53,0.5333333333333333,0.5661252900232018,0.5908096280087527,0.602803738317757,0.615023474178404
2006-12-31,0.010461410558403769,0.47000000000000003,0.4666666666666666,0.6241299303944314,0.6061269146608312,0.602803738317757,0.60093896713615
2007-01-31,0.0007620895108770957,0.39,0.3833333333333333,0.54292343387471,0.5120350109409184,0.5373831775700935,0.539906103286385
2007-02-28,0.0013163364278786199,0.51,0.49999999999999994,0.3944315545243619,0.4091903719912473,0.43457943925233644,0.4906103286384971
2007-03-31,0.0009699321047526674,0.55,0.5499999999999999,0.35034802784222735,0.47921225382932153,0.35514018691588783,0.511737089201878
2007-04-30,0.0015934598863793822,0.5,0.49999999999999994,0.345707656612529,0.5973741794310721,0.308411214953271,0.556338028169014
2007-05-31,0.003464043231259526,0.5,0.49999999999999994,0.2691415313225058,0.5426695842450764,0.29439252336448596,0.5751173708920181
2007-06-30,0.006235277816267147,0.61,0.6,0.3364269141531322,0.5689277899343548,0.2733644859813084,0.511737089201878
2007-07-31,0.016350284051544966,0.47000000000000003,0.4666666666666666,0.27378190255220414,0.42013129102844626,0.2523364485981308,0.4084507042253511
2007-08-31,0.09103505611750035,0.59,0.5833333333333333,0.23433874709976799,0.29540481400437635,0.19392523364485978,0.26995305164319205
2007-09-30,0.16468061521407787,0.55,0.5499999999999999,0.16937354988399073,0.2035010940919033,0.13317757009345793,0.16197183098591594
2007-10-31,0.06838021338506305,0.64,0.6333333333333333,0.09280742459396757,0.13347921225382908,0.07009345794392519,0.08685446009389697
2007-11-30,0.007205209921019814,0.66,0.6666666666666666,0.03944315545243626,0.09409190371991194,0.03271028037383178,0.039906103286385
2007-12-31,0.001039212969377858,0.79,0.7999999999999999,0.09512761020881672,0.10940919037199048,0.00934579439252331,0.004694835680751019
2008-01-31,0.001870583344880144,0.81,0.8166666666666667,0.0,0.0,0.0,0.0
2008-02-29,0.0004156851877511432,0.9600000000000001,0.95,0.023201856148491906,0.06126914660831506,0.028037383177570097,0.08215962441314595
2008-03-31,0.0006928086462519053,0.76,0.7499999999999999,0.15081206496519722,0.29102844638949676,0.08177570093457942,0.23708920187793403
2008-04-30,0.0035333240958847164,0.63,0.6333333333333333,0.17169373549883993,0.433260393873085,0.14719626168224298,0.392018779342723
2008-05-31,0.015311071082167105,0.51,0.49999999999999994,0.20881670533642693,0.4857768052516409,0.18691588785046728,0.4671361502347411
2008-06-30,0.017320216156297634,0.62,0.6166666666666666,0.22041763341067286,0.4595185995623634,0.24065420560747663,0.4788732394366191
2008-07-31,0.0401829014826105,0.5700000000000001,0.5666666666666667,0.3062645011600928,0.45076586433260424,0.2967289719626168,0.45070422535211296
2008-08-31,0.06415408064292642,0.6900000000000001,0.6833333333333332,0.35266821345707655,0.4070021881838066,0.3294392523364486,0.40610328638497606
2008-09-30,0.12200360260496051,0.72,0.7166666666666666,0.31322505800464034,0.3391684901531731,0.32710280373831774,0.356807511737089
2008-10-31,0.01842870999030068,0.73,0.7333333333333333,0.3225058004640371,0.35010940919037203,0.3014018691588785,0.3192488262910791
2008-11-30,0.0022862685326312873,0.74,0.7333333333333333,0.2877030162412993,0.3282275711159732,0.2546728971962616,0.26291079812206597
2008-12-31,0.00013856172925038105,0.76,0.7499999999999999,0.17865429234338748,0.18818380743982477,0.21261682242990654,0.20657276995305107
2009-01-31,0.0007620895108770957,0.7000000000000001,0.7,0.18329466357308583,0.17286652078774623,0.18457943925233644,0.18544600938967104
2009-02-28,0.0008313703755022863,0.8300000000000001,0.8333333333333333,0.2296983758700696,0.2538293216630194,0.19859813084112146,0.25352112676056304
2009-03-31,0.004988222253013717,0.59,0.5833333333333333,0.22505800464037123,0.3588621444201312,0.24065420560747663,0.39436619718309807
2009-04-30,0.007343771650270195,0.65,0.6499999999999999,0.33178654292343385,0.5864332603938722,0.3060747663551402,0.5539906103286381
2009-05-31,0.01330192600803658,0.5,0.49999999999999994,0.4106728538283062,0.6761487964989055,0.38551401869158874,0.6666666666666661
2009-06-30,0.020853540252182348,0.54,0.5333333333333333,0.4663573085846867,0.691466083150984,0.4485981308411215,0.6901408450704221
2009-07-31,0.07246778439794929,0.56,0.5499999999999999,0.49187935034802777,0.6258205689277894,0.48831775700934577,0.645539906103286
2009-08-31,0.16980739919634197,0.49,0.4833333333333333,0.5290023201856148,0.5733041575492344,0.5186915887850467,0.593896713615023
2009-09-30,0.3032423444644589,0.5700000000000001,0.5666666666666667,0.5336426914153132,0.5492341356673958,0.5490654205607477,0.5798122065727691
2009-10-31,0.027920188443951784,0.32,0.31666666666666665,0.5823665893271461,0.5951859956236323,0.6191588785046729,0.6384976525821591
2009-11-30,0.005403907440764861,0.42000000000000004,0.41666666666666663,0.7006960556844546,0.7177242888402624,0.7009345794392523,0.711267605633803
2009-12-31,0.0009699321047526674,0.4,0.39999999999999997,0.7587006960556844,0.7352297592997807,0.7476635514018691,0.7464788732394361
2010-01-31,0.0003464043231259526,0.33999999999999997,0.33333333333333326,0.7238979118329465,0.6849015317286655,0.733644859813084,0.737089201877934
2010-02-28,0.0004156851877511432,0.28,0.2666666666666666,0.6450116009280742,0.6455142231947484,0.6682242990654206,0.725352112676056
2010-03-31,0.0005542469170015242,0.41000000000000003,0.39999999999999997,0.6264501160092807,0.7374179431072205,0.5794392523364486,0.737089201877934
2010-04-30,0.0024941111265068586,0.72,0.7166666666666666,0.505800464037123,0.7505470459518593,0.46495327102803735,0.713615023474178
2010-05-31,0.0037411666897602877,0.67,0.6666666666666666,0.3433874709976798,0.6126914660831506,0.34345794392523366,0.624413145539906
2010-06-30,0.004156851877511431,0.5800000000000001,0.5833333333333333,0.24129930394431554,0.47921225382932153,0.2289719626168224,0.46948356807511704
2010-07-31,0.012747679091035056,0.8200000000000001,0.8166666666666667,0.1554524361948956,0.3085339168490151,0.1378504672897196,0.29342723004694804
2010-08-31,0.0313842316752113,0.8200000000000001,0.8166666666666667,0.08816705336426917,0.15754923413566768,0.06775700934579437,0.1431924882629101
2010-09-30,0.025495358182070115,0.8900000000000001,0.8833333333333333,0.06496519721577726,0.10722100656455158,0.01869158878504673,0.049295774647887036
2010-10-31,0.024456145212692255,0.81,0.7999999999999999,0.04176334106728541,0.08533916849015277,0.0,0.016431924882629012
2010-11-30,0.0022169876680060967,0.73,0.7333333333333333,0.03480278422273786,0.08971553610503236,0.0,0.007042253521126973
2010-12-31,0.002771234585007621,1.0,0.9999999999999999,0.08816705336426917,0.102844638949672,0.01168224299065418,0.004694835680751019
2011-01-31,0.0004156851877511432,0.9,0.8999999999999999,0.025522041763341108,0.026258205689277503,0.05140186915887851,0.0516431924882621
2011-02-28,0.003186919772758764,0.97,0.9666666666666666,0.09280742459396757,0.1269146608315097,0.10514018691588783,0.15962441314554
2011-03-31,0.0011084938340030484,0.9400000000000001,0.9333333333333332,0.1763341067285383,0.3129102844638947,0.1658878504672897,0.32159624413145504
2011-04-30,0.001870583344880144,0.8300000000000001,0.8333333333333333,0.1925754060324826,0.4551422319474838,0.21261682242990654,0.45774647887323905
2011-05-31,0.009837882776777053,0.5800000000000001,0.5833333333333333,0.27842227378190254,0.5514223194748356,0.2546728971962616,0.535211267605634
2011-06-30,0.014895385894415962,0.56,0.5499999999999999,0.29698375870069604,0.5317286652078774,0.2803738317757009,0.518779342723005
2011-07-31,0.04447831508937231,0.68,0.6833333333333332,0.3248259860788863,0.4682713347921226,0.27102803738317754,0.424882629107981
2011-08-31,0.16384924483857558,0.59,0.5833333333333333,0.271461716937355,0.3304157549234139,0.2383177570093458,0.3122065727699521
2011-09-30,0.3971179160315921,0.6900000000000001,0.6833333333333332,0.21345707656612528,0.24507658643326025,0.18925233644859812,0.21830985915492906
2011-10-31,0.0365110156574754,0.64,0.6499999999999999,0.20417633410672856,0.23851203501094087,0.14719626168224298,0.164319248826291
2011-11-30,0.016627407510045728,0.7000000000000001,0.7,0.14153132250580047,0.19256017505470435,0.12850467289719625,0.13615023474178312
2011-12-31,0.002147706803380906,0.9299999999999999,0.9333333333333332,0.1392111368909513,0.15098468271334742,0.14018691588785046,0.13615023474178312
2012-01-31,0.004503256200637384,0.7000000000000001,0.7,0.21809744779582366,0.2056892778993431,0.1822429906542056,0.18075117370892002
2012-02-29,0.0013163364278786199,0.6000000000000001,0.6,0.24129930394431554,0.2647702407002184,0.21495327102803738,0.26995305164319205
2012-03-31,0.003464043231259526,0.64,0.6333333333333333,0.2668213457076566,0.39824945295404746,0.24532710280373832,0.40140845070422504
2012-04-30,0.00796729943189691,0.48,0.4666666666666666,0.2505800464037123,0.5076586433260388,0.2733644859813084,0.518779342723005
2012-05-31,0.011223500069280865,0.53,0.5166666666666666,0.3248259860788863,0.5951859956236323,0.32242990654205606,0.603286384976526
2012-06-30,0.04648746016350284,0.45,0.44999999999999996,0.42459396751740136,0.6520787746170678,0.3808411214953271,0.619718309859155
2012-07-31,0.055286129970902036,0.51,0.5166666666666666,0.4315545243619489,0.5689277899343548,0.44158878504672894,0.5962441314553981
2012-08-31,0.1878897048635167,0.49,0.4833333333333333,0.5266821345707656,0.5711159737417937,0.46962616822429903,0.544600938967136
2012-09-30,0.35935984481086325,0.56,0.5499999999999999,0.4709976798143851,0.4879649890590807,0.46962616822429903,0.4999999999999991
2012-10-31,0.11944021061382847,0.5700000000000001,0.5666666666666667,0.4524361948955916,0.47264770240700216,0.4462616822429907,0.464788732394366
2012-11-30,0.004849660523763336,0.56,0.5666666666666667,0.4849187935034802,0.5142231947483591,0.3948598130841121,0.40610328638497606
2012-12-31,0.0003464043231259526,0.42000000000000004,0.41666666666666663,0.25986078886310904,0.2647702407002184,0.3341121495327103,0.3309859154929571
2013-01-31,0.0016627407510045726,0.51,0.49999999999999994,0.25754060324825984,0.24507658643326025,0.2827102803738318,0.284037558685446
2013-02-28,0.0006928086462519053,0.48,0.4833333333333333,0.25754060324825984,0.2800875273522978,0.2827102803738318,0.33802816901408494
2013-03-31,0.004226132742136622,0.77,0.7666666666666666,0.31786542923433875,0.44857768052516356,0.3037383177570093,0.460093896713615
2013-04-30,0.0009699321047526674,0.56,0.5499999999999999,0.3944315545243619,0.6455142231947484,0.3130841121495327,0.5586854460093891
2013-05-31,0.0044339753360121935,0.65,0.6499999999999999,0.29930394431554525,0.5711159737417937,0.29906542056074764,0.5798122065727691
2013-06-30,0.016142441457669392,0.72,0.7166666666666666,0.2900232018561485,0.525164113785558,0.28738317757009346,0.525821596244131
2013-07-31,0.009352916724400721,0.65,0.6499999999999999,0.308584686774942,0.45295404814004314,0.2897196261682243,0.443661971830986
2013-08-31,0.07780241097408895,0.55,0.5499999999999999,0.25986078886310904,0.31947483588621406,0.308411214953271,0.384976525821596
2013-09-30,0.055355410835527225,0.5700000000000001,0.5666666666666667,0.3805104408352668,0.4048140043763677,0.32242990654205606,0.35446009389671396
2013-10-31,0.02237771927393654,0.51,0.49999999999999994,0.33410672853828305,0.361050328227571,0.3411214953271028,0.36150234741784004
2013-11-30,0.005057503117638908,0.64,0.6333333333333333,0.34802784222737815,0.3851203501094096,0.34345794392523366,0.352112676056338
2013-12-31,0.0004156851877511432,0.53,0.5333333333333333,0.3271461716937355,0.3282275711159732,0.3200934579439252,0.316901408450704
2014-01-31,6.928086462519052e-05,0.76,0.7499999999999999,0.25522041763341063,0.24070021881838066,0.2850467289719626,0.28638497652582107
2014-02-28,0.0037411666897602877,0.53,0.5333333333333333,0.17169373549883993,0.20131291028446352,0.2757009345794392,0.3309859154929571
2014-03-31,0.005473188305390051,0.37,0.3666666666666666,0.2900232018561485,0.42013129102844626,0.3200934579439252,0.476525821596244
2014-04-30,0.0029097963142580016,0.65,0.6499999999999999,0.4106728538283062,0.6608315098468269,0.3925233644859813,0.640845070422535
2014-05-31,0.00921435499515034,0.61,0.6,0.47331786542923426,0.7352297592997807,0.43224299065420557,0.713615023474178
2014-06-30,0.01330192600803658,0.55,0.5499999999999999,0.47795823665893267,0.7024070021881839,0.4205607476635514,0.661971830985915
2014-07-31,0.03969793543023417,0.49,0.4833333333333333,0.3619489559164733,0.5032822757111592,0.3948598130841121,0.549295774647887
2014-08-31,0.07191353748094777,0.4,0.39999999999999997,0.36658932714617165,0.42013129102844626,0.39953271028037385,0.47417840375586806
2014-09-30,0.31224885686573367,0.4,0.39999999999999997,0.44083526682134566,0.4595185995623634,0.43691588785046725,0.46948356807511704
2014-10-31,0.3010253567964528,0.42000000000000004,0.41666666666666663,0.4686774941995359,0.4879649890590807,0.49766355140186913,0.518779342723005
2014-11-30,0.12186504087571012,0.37,0.3666666666666666,0.54292343387471,0.5689277899343548,0.5327102803738317,0.5422535211267601
2014-12-31,0.0013163364278786199,0.43,0.41666666666666663,0.5150812064965197,0.5054704595185999,0.5373831775700935,0.535211267605634
2015-01-31,0.0015934598863793822,0.38,0.3833333333333333,0.4872389791183294,0.4595185995623634,0.5116822429906542,0.514084507042254
2015-02-28,0.002563391991132049,0.56,0.5499999999999999,0.54292343387471,0.5492341356673958,0.49299065420560745,0.549295774647887
2015-03-31,0.002009145074130525,0.4,0.39999999999999997,0.4709976798143851,0.5929978118161925,0.5070093457943925,0.661971830985915
2015-04-30,0.002563391991132049,0.51,0.5166666666666666,0.5591647331786542,0.8008752735229754,0.5467289719626168,0.793427230046948
2015-05-31,0.012539836497159484,0.4,0.39999999999999997,0.5614849187935034,0.8183807439824946,0.6004672897196262,0.882629107981221
2015-06-30,0.024317583483441874,0.43,0.41666666666666663,0.605568445475638,0.8227571115973742,0.6588785046728971,0.8990610328638491
2015-07-31,0.06422336150755162,0.33,0.33333333333333326,0.6612529002320184,0.7855579868708968,0.7383177570093458,0.8943661971830981
2015-08-31,0.20368574199806014,0.28,0.2833333333333333,0.7517401392111368,0.783369803063457,0.8177570093457944,0.896713615023474
2015-09-30,0.9981986975197451,0.25,0.24999999999999994,0.7842227378190254,0.783369803063457,0.8878504672897196,0.9225352112676051
2015-10-31,1.0,0.24000000000000005,0.23333333333333328,0.8816705336426913,0.8774617067833699,0.9485981308411215,0.971830985915493
2015-11-30,0.1059997228765415,0.44,0.4333333333333333,1.0,1.0,0.983644859813084,0.997652582159624
2015-12-31,0.0052653457115144795,0.43,0.41666666666666663,0.9234338747099766,0.8884026258205688,1.0,1.0
2016-01-31,0.0022862685326312873,0.15999999999999998,0.1499999999999999,0.9419953596287702,0.8905908096280086,0.9626168224299065,0.967136150234742
2016-02-29,0.0006928086462519053,0.19999999999999996,0.1833333333333333,0.8863109048723896,0.8752735229759292,0.8831775700934579,0.94131455399061
2016-03-31,0.0017320216156297631,0.51,0.49999999999999994,0.7424593967517401,0.8490153172866526,0.7523364485981309,0.9107981220657271
2016-04-30,0.0013163364278786199,0.32,0.31666666666666665,0.5962877030162412,0.8358862144420129,0.602803738317757,0.849765258215962
2016-05-31,0.001177774698628239,0.59,0.5833333333333333,0.4315545243619489,0.6958424507658636,0.4742990654205607,0.7558685446009381
2016-06-30,0.004641817929887765,0.63,0.6166666666666666,0.3735498839907192,0.6039387308533914,0.366822429906542,0.607981220657277
2016-07-31,0.006304558680892337,0.59,0.5833333333333333,0.271461716937355,0.41794310722100647,0.29906542056074764,0.45305164319248803
2016-08-31,0.01565747540529306,0.64,0.6333333333333333,0.25522041763341063,0.3150984682713345,0.2570093457943925,0.33333333333333304
2016-09-30,0.011223500069280865,0.72,0.7166666666666666,0.2691415313225058,0.29978118161925593,0.23598130841121495,0.267605633802817
2016-10-31,0.0035333240958847164,0.48,0.4666666666666666,0.20649651972157773,0.24070021881838066,0.2219626168224299,0.2394366197183091
2016-11-30,0.0009006512401274769,0.5,0.49999999999999994,0.22041763341067286,0.2647702407002184,0.22663551401869156,0.23708920187793403
2016-12-31,0.00020784259387557157,0.5700000000000001,0.5666666666666667,0.29234338747099764,0.29321663019693656,0.2523364485981308,0.24882629107981202
2017-01-31,0.0006235277816267148,0.55,0.5499999999999999,0.308584686774942,0.29102844638949676,0.3037383177570093,0.30516431924882603
2017-02-28,0.0,0.51,0.49999999999999994,0.3921113689095127,0.4070021881838066,0.34579439252336447,0.40140845070422504
2017-03-31,0.0011084938340030484,0.67,0.6666666666666666,0.4176334106728538,0.5404814004376366,0.3948598130841121,0.551643192488263
2017-04-30,0.001177774698628239,0.49,0.4833333333333333,0.4524361948955916,0.7002188183807441,0.42990654205607476,0.6784037558685441
2017-05-31,0.0026326728557572398,0.56,0.5666666666666667,0.4663573085846867,0.7286652078774614,0.4532710280373832,0.7347417840375581
2017-06-30,0.004156851877511431,0.45,0.44999999999999996,0.45939675174013916,0.6849015317286655,0.455607476635514,0.697183098591549
2017-07-31,0.0072744907856450046,0.65,0.6499999999999999,0.4338747099767981,0.5711159737417937,0.4158878504672897,0.5704225352112671
2017-08-31,0.01066925315227934,0.61,0.6,0.35498839907192575,0.4113785557986871,0.3574766355140187,0.431924882629108
2017-09-30,0.01808230566717473,0.62,0.6166666666666666,0.29466357308584684,0.32166301969365474,0.29439252336448596,0.3239436619718301
2017-10-31,0.00401829014826105,0.67,0.6666666666666666,0.28306264501160094,0.3129102844638947,0.23130841121495324,0.24882629107981202
2017-11-30,0.0012470555632534295,0.67,0.6666666666666666,0.15777262180974477,0.2056892778993431,0.18691588785046728,0.19718309859154903
2017-12-31,0.0016627407510045726,0.5,0.49999999999999994,0.1531322505800464,0.16411378555798617,0.15654205607476634,0.15023474178403706
2018-01-31,0.0015934598863793822,0.7000000000000001,0.7,0.20649651972157773,0.19693654266958394,0.16822429906542055,0.16901408450704203
2018-02-28,0.0006928086462519053,0.44,0.4333333333333333,0.21345707656612528,0.23851203501094087,0.18457943925233644,0.2394366197183091
2018-03-31,0.0004156851877511432,0.76,0.7666666666666666,0.19953596287703015,0.3347921225382935,0.21962616822429906,0.375586854460094
2018-04-30,0.0018013024802549535,0.6000000000000001,0.6,0.25522041763341063,0.5120350109409184,0.26635514018691586,0.511737089201878
2018-05-31,0.0022169876680060967,0.5800000000000001,0.5833333333333333,0.3433874709976798,0.6126914660831506,0.3317757009345794,0.612676056338028
2018-06-30,0.0017320216156297631,0.5,0.49999999999999994,0.40371229698375866,0.6323851203501087,0.3808411214953271,0.619718309859155
2018-07-31,0.010184287099903006,0.56,0.5499999999999999,0.41995359628770296,0.5579868708971549,0.4042056074766355,0.5586854460093891
2018-08-31,0.012886240820285437,0.47000000000000003,0.4666666666666666,0.4338747099767981,0.4835886214442011,0.43691588785046725,0.511737089201878
